user_id,product_id,viewed,clicked,purchased,rating,implicit_strength,positive
213,471,0.0,0.0,0.0,5.0,0.55,1
213,473,1.0,1.0,0.0,0.0,0.5,1
214,58,1.0,0.0,0.0,0.0,0.15,0
214,61,1.0,0.0,0.0,0.0,0.15,0
214,74,1.0,0.0,0.0,0.0,0.15,0
214,84,1.0,0.0,0.0,0.0,0.15,0
214,149,1.0,0.0,1.0,0.0,0.9500000000000001,1
214,207,0.0,0.0,0.0,2.0,0.22000000000000003,0
214,210,0.0,1.0,0.0,0.0,0.35,1
214,268,0.0,0.0,0.0,1.0,0.11000000000000001,0
214,279,0.0,0.0,0.0,5.0,0.55,1
214,296,0.0,0.0,0.0,4.0,0.44000000000000006,1
214,301,1.0,0.0,0.0,0.0,0.15,0
214,326,1.0,1.0,1.0,0.0,1.3,1
214,340,1.0,0.0,0.0,0.0,0.15,0
214,345,1.0,1.0,0.0,0.0,0.5,1
214,352,1.0,0.0,0.0,0.0,0.15,0
214,397,1.0,1.0,0.0,0.0,0.5,1
214,401,0.0,0.0,0.0,0.0,0.0,0
214,430,1.0,1.0,1.0,0.0,1.3,1
214,437,1.0,0.0,0.0,0.0,0.15,0
214,459,0.0,0.0,0.0,3.0,0.33,0
214,474,1.0,0.0,0.0,0.0,0.15,0
214,476,0.0,0.0,0.0,2.0,0.22000000000000003,0
215,1,1.0,1.0,1.0,0.0,1.3,1
215,67,0.0,0.0,0.0,0.0,0.0,0
215,77,1.0,0.0,0.0,0.0,0.15,0
215,80,1.0,1.0,0.0,0.0,0.5,1
215,90,1.0,0.0,0.0,0.0,0.15,0
215,93,0.0,0.0,0.0,0.0,0.0,0
215,105,1.0,1.0,0.0,0.0,0.5,1
215,116,1.0,0.0,1.0,0.0,0.9500000000000001,1
215,120,1.0,1.0,0.0,0.0,0.5,1
215,121,1.0,1.0,0.0,0.0,0.5,1
215,135,1.0,0.0,0.0,0.0,0.15,0
215,166,0.0,0.0,0.0,3.0,0.33,0
215,189,0.0,0.0,0.0,2.0,0.22000000000000003,0
215,264,0.0,0.0,0.0,0.0,0.0,0
215,354,1.0,1.0,0.0,0.0,0.5,1
215,369,1.0,0.0,0.0,0.0,0.15,0
215,392,0.0,0.0,0.0,4.0,0.44000000000000006,1
215,395,1.0,0.0,0.0,0.0,0.15,0
215,412,0.0,0.0,1.0,0.0,0.8,1
215,435,1.0,1.0,0.0,0.0,0.5,1
215,440,1.0,1.0,1.0,0.0,1.3,1
215,446,0.0,1.0,1.0,0.0,1.15,1
215,452,1.0,0.0,0.0,0.0,0.15,0
215,463,1.0,0.0,0.0,0.0,0.15,0
216,41,0.0,1.0,0.0,0.0,0.35,1
216,67,1.0,0.0,0.0,0.0,0.15,0
216,77,0.0,0.0,0.0,2.0,0.22000000000000003,0
216,81,1.0,1.0,0.0,0.0,0.5,1
216,122,1.0,1.0,1.0,0.0,1.3,1
216,127,1.0,1.0,1.0,0.0,1.3,1
216,129,1.0,0.0,0.0,0.0,0.15,0
216,152,1.0,1.0,0.0,0.0,0.5,1
216,208,1.0,0.0,0.0,0.0,0.15,0
216,219,0.0,0.0,0.0,1.0,0.11000000000000001,0
216,303,1.0,0.0,0.0,0.0,0.15,0
216,324,0.0,1.0,0.0,0.0,0.35,1
216,366,1.0,0.0,1.0,0.0,0.9500000000000001,1
216,379,0.0,0.0,0.0,4.0,0.44000000000000006,1
216,381,0.0,0.0,0.0,1.0,0.11000000000000001,0
216,389,1.0,0.0,0.0,0.0,0.15,0
216,396,1.0,0.0,0.0,0.0,0.15,0
216,434,0.0,0.0,0.0,2.0,0.22000000000000003,0
216,440,1.0,0.0,1.0,0.0,0.9500000000000001,1
216,473,0.0,1.0,0.0,0.0,0.35,1
216,488,0.0,0.0,0.0,1.0,0.11000000000000001,0
217,18,1.0,1.0,1.0,0.0,1.3,1
217,33,1.0,0.0,0.0,0.0,0.15,0
217,42,0.0,0.0,0.0,4.0,0.44000000000000006,1
217,46,1.0,1.0,0.0,0.0,0.5,1
217,62,1.0,1.0,0.0,0.0,0.5,1
217,68,1.0,0.0,1.0,0.0,0.9500000000000001,1
217,71,1.0,0.0,0.0,0.0,0.15,0
217,118,0.0,1.0,0.0,0.0,0.35,1
217,266,1.0,1.0,0.0,0.0,0.5,1
217,270,1.0,1.0,0.0,0.0,0.5,1
217,278,0.0,0.0,0.0,3.0,0.33,0
217,321,0.0,0.0,0.0,1.0,0.11000000000000001,0
217,332,0.0,0.0,1.0,0.0,0.8,1
217,381,0.0,0.0,0.0,5.0,0.55,1
217,404,1.0,0.0,0.0,0.0,0.15,0
217,414,0.0,0.0,1.0,0.0,0.8,1
217,419,1.0,0.0,0.0,0.0,0.15,0
217,438,1.0,1.0,0.0,0.0,0.5,1
217,452,1.0,0.0,0.0,0.0,0.15,0
217,500,0.0,0.0,0.0,5.0,0.55,1
218,1,0.0,0.0,0.0,2.0,0.22000000000000003,0
218,9,0.0,0.0,0.0,5.0,0.55,1
218,22,0.0,0.0,0.0,0.0,0.0,0
218,30,1.0,0.0,0.0,0.0,0.15,0
218,106,1.0,0.0,0.0,0.0,0.15,0
218,133,1.0,1.0,0.0,0.0,0.5,1
218,153,1.0,1.0,1.0,0.0,1.3,1
218,185,1.0,1.0,0.0,0.0,0.5,1
218,186,1.0,0.0,0.0,0.0,0.15,0
218,200,1.0,1.0,0.0,0.0,0.5,1
218,219,0.0,0.0,0.0,5.0,0.55,1
218,263,0.0,0.0,0.0,2.0,0.22000000000000003,0
218,342,1.0,0.0,0.0,0.0,0.15,0
218,384,0.0,0.0,0.0,4.0,0.44000000000000006,1
218,386,1.0,1.0,0.0,0.0,0.5,1
218,427,1.0,1.0,0.0,0.0,0.5,1
218,469,1.0,1.0,0.0,0.0,0.5,1
219,1,1.0,1.0,0.0,0.0,0.5,1
219,10,0.0,0.0,0.0,0.0,0.0,0
219,18,1.0,0.0,1.0,0.0,0.9500000000000001,1
219,59,1.0,0.0,0.0,0.0,0.15,0
219,78,0.0,0.0,0.0,1.5,0.165,0
219,114,0.0,0.0,0.0,2.0,0.22000000000000003,0
219,203,1.0,1.0,1.0,0.0,1.3,1
219,225,1.0,1.0,0.0,0.0,0.5,1
219,246,0.0,1.0,1.0,0.0,1.15,1
219,265,0.0,1.0,0.0,0.0,0.35,1
219,336,1.0,0.0,0.0,0.0,0.15,0
219,375,1.0,1.0,0.0,0.0,0.5,1
219,390,1.0,1.0,0.0,0.0,0.5,1
219,418,1.0,1.0,0.0,3.0,0.8300000000000001,1
219,461,1.0,1.0,0.0,0.0,0.5,1
219,472,1.0,0.0,0.0,0.0,0.15,0
219,483,1.0,1.0,0.0,0.0,0.5,1
219,498,1.0,1.0,0.0,0.0,0.5,1
220,35,0.0,0.0,0.0,5.0,0.55,1
220,76,1.0,1.0,1.0,0.0,1.3,1
220,96,1.0,0.0,0.0,0.0,0.15,0
220,102,1.0,1.0,0.0,0.0,0.5,1
220,104,1.0,1.0,1.0,0.0,1.3,1
220,192,1.0,1.0,0.0,0.0,0.5,1
220,194,1.0,0.0,0.0,0.0,0.15,0
220,207,1.0,1.0,0.0,0.0,0.5,1
220,210,1.0,0.0,0.0,0.0,0.15,0
220,225,1.0,1.0,0.0,0.0,0.5,1
220,227,1.0,1.0,0.0,0.0,0.5,1
220,250,0.0,0.0,0.0,1.0,0.11000000000000001,0
220,251,1.0,1.0,0.0,0.0,0.5,1
220,258,0.0,0.0,0.0,0.0,0.0,0
220,316,0.0,0.0,0.0,1.0,0.11000000000000001,0
220,323,0.0,0.0,0.0,3.0,0.33,0
220,349,0.0,1.0,0.0,0.0,0.35,1
220,353,0.0,0.0,0.0,2.0,0.22000000000000003,0
220,355,0.0,0.0,0.0,4.0,0.44000000000000006,1
220,372,0.0,0.0,0.0,3.0,0.33,0
220,405,1.0,1.0,0.0,0.0,0.5,1
220,466,1.0,1.0,0.0,0.0,0.5,1
221,1,0.0,0.0,0.0,0.0,0.0,0
221,35,1.0,0.0,1.0,0.0,0.9500000000000001,1
221,62,0.0,0.0,0.0,4.0,0.44000000000000006,1
221,67,0.0,0.0,0.0,1.0,0.11000000000000001,0
221,95,0.0,1.0,0.0,0.0,0.35,1
221,98,0.0,0.0,0.0,3.0,0.33,0
221,145,1.0,1.0,0.0,0.0,0.5,1
221,187,0.0,0.0,0.0,4.0,0.44000000000000006,1
221,196,1.0,0.0,0.0,0.0,0.15,0
221,208,1.0,1.0,0.0,0.0,0.5,1
221,278,1.0,0.0,1.0,0.0,0.9500000000000001,1
221,337,0.0,0.0,0.0,3.0,0.33,0
221,342,0.0,1.0,0.0,0.0,0.35,1
221,346,1.0,1.0,1.0,0.0,1.3,1
221,369,0.0,0.0,0.0,1.0,0.11000000000000001,0
221,371,1.0,0.0,0.0,0.0,0.15,0
221,387,1.0,0.0,0.0,0.0,0.15,0
221,403,1.0,0.0,0.0,0.0,0.15,0
221,424,0.0,1.0,0.0,0.0,0.35,1
221,437,1.0,0.0,0.0,0.0,0.15,0
221,476,1.0,0.0,1.0,0.0,0.9500000000000001,1
221,488,1.0,0.0,0.0,0.0,0.15,0
221,492,0.0,0.0,0.0,3.0,0.33,0
222,15,0.0,0.0,0.0,1.0,0.11000000000000001,0
222,18,1.0,1.0,0.0,0.0,0.5,1
222,52,0.0,0.0,0.0,2.0,0.22000000000000003,0
222,72,0.0,0.0,0.0,2.0,0.22000000000000003,0
222,99,0.0,0.0,0.0,5.0,0.55,1
222,114,0.0,0.0,0.0,0.0,0.0,0
222,115,1.0,0.0,0.0,0.0,0.15,0
222,168,1.0,0.0,0.0,0.0,0.15,0
222,170,1.0,1.0,0.0,0.0,0.5,1
222,177,0.0,0.0,0.0,1.0,0.11000000000000001,0
222,222,0.0,0.0,0.0,0.0,0.0,0
222,223,1.0,0.0,0.0,0.0,0.15,0
222,224,1.0,1.0,0.0,0.0,0.5,1
222,287,1.0,1.0,0.0,0.0,0.5,1
222,320,0.0,0.0,0.0,0.0,0.0,0
222,350,1.0,1.0,0.0,0.0,0.5,1
222,355,1.0,1.0,1.0,0.0,1.3,1
222,374,0.0,0.0,0.0,4.0,0.44000000000000006,1
222,376,1.0,0.0,0.0,0.0,0.15,0
222,384,0.0,0.0,0.0,1.0,0.11000000000000001,0
222,407,0.0,0.0,0.0,4.0,0.44000000000000006,1
222,446,0.0,0.0,0.0,5.0,0.55,1
222,464,0.0,0.0,0.0,3.0,0.33,0
222,476,1.0,0.0,0.0,0.0,0.15,0
222,490,1.0,1.0,0.0,0.0,0.5,1
222,493,1.0,0.0,0.0,0.0,0.15,0
223,56,0.0,0.0,0.0,5.0,0.55,1
223,65,0.0,0.0,0.0,4.0,0.44000000000000006,1
223,67,0.0,0.0,0.0,2.0,0.22000000000000003,0
223,100,0.0,0.0,0.0,1.0,0.11000000000000001,0
223,119,1.0,0.0,0.0,0.0,0.15,0
223,125,1.0,0.0,0.0,0.0,0.15,0
223,172,1.0,0.0,0.0,0.0,0.15,0
223,227,0.0,0.0,0.0,0.0,0.0,0
223,235,1.0,1.0,0.0,0.0,0.5,1
223,237,0.0,0.0,0.0,2.0,0.22000000000000003,0
223,238,0.0,0.0,1.0,0.0,0.8,1
223,253,0.0,0.0,0.0,3.0,0.33,0
223,267,0.0,0.0,0.0,2.0,0.22000000000000003,0
223,363,1.0,1.0,0.0,0.0,0.5,1
223,394,0.0,1.0,0.0,0.0,0.35,1
223,403,1.0,1.0,1.0,0.0,1.3,1
223,456,0.0,1.0,1.0,0.0,1.15,1
223,462,0.0,0.0,0.0,0.0,0.0,0
223,468,0.0,0.0,0.0,0.0,0.0,0
223,488,1.0,1.0,1.0,0.0,1.3,1
224,11,1.0,0.0,0.0,0.0,0.15,0
224,15,1.0,1.0,0.0,0.0,0.5,1
224,91,0.0,0.0,0.0,4.0,0.44000000000000006,1
224,123,1.0,1.0,1.0,0.0,1.3,1
224,132,1.0,1.0,0.0,0.0,0.5,1
224,165,1.0,1.0,1.0,0.0,1.3,1
224,167,1.0,1.0,0.0,0.0,0.5,1
224,246,1.0,0.0,0.0,0.0,0.15,0
224,276,1.0,0.0,0.0,0.0,0.15,0
224,292,0.0,0.0,0.0,3.0,0.33,0
224,302,0.0,0.0,0.0,1.0,0.11000000000000001,0
224,357,0.0,0.0,0.0,2.0,0.22000000000000003,0
224,395,0.0,0.0,0.0,3.0,0.33,0
224,428,1.0,0.0,0.0,0.0,0.15,0
224,442,0.0,1.0,0.0,0.0,0.35,1
224,462,0.0,0.0,0.0,4.0,0.44000000000000006,1
224,479,1.0,0.0,0.0,0.0,0.15,0
225,4,0.0,0.0,0.0,3.0,0.33,0
225,28,1.0,0.0,0.0,0.0,0.15,0
225,41,1.0,0.0,0.0,0.0,0.15,0
225,46,1.0,1.0,1.0,0.0,1.3,1
225,51,0.0,0.0,0.0,5.0,0.55,1
225,135,1.0,1.0,0.0,0.0,0.5,1
225,161,0.0,0.0,0.0,5.0,0.55,1
225,229,0.0,0.0,0.0,0.0,0.0,0
225,246,0.0,0.0,0.0,3.5,0.385,0
225,250,1.0,0.0,0.0,0.0,0.15,0
225,255,1.0,0.0,0.0,0.0,0.15,0
225,264,0.0,0.0,0.0,0.0,0.0,0
225,267,1.0,1.0,0.0,0.0,0.5,1
225,283,0.0,0.0,0.0,4.0,0.44000000000000006,1
225,321,1.0,1.0,1.0,0.0,1.3,1
225,367,0.0,0.0,0.0,4.0,0.44000000000000006,1
225,427,1.0,1.0,0.0,0.0,0.5,1
225,430,0.0,0.0,0.0,4.0,0.44000000000000006,1
225,444,1.0,0.0,0.0,0.0,0.15,0
225,477,0.0,1.0,0.0,0.0,0.35,1
226,15,0.0,0.0,0.0,1.0,0.11000000000000001,0
226,40,1.0,1.0,0.0,0.0,0.5,1
226,47,1.0,1.0,0.0,0.0,0.5,1
226,86,1.0,1.0,0.0,0.0,0.5,1
226,106,1.0,0.0,1.0,0.0,0.9500000000000001,1
226,121,1.0,1.0,1.0,0.0,1.3,1
226,161,0.0,0.0,0.0,3.0,0.33,0
226,180,0.0,0.0,0.0,5.0,0.55,1
226,202,0.0,0.0,0.0,2.0,0.22000000000000003,0
226,219,1.0,1.0,1.0,0.0,1.3,1
226,294,1.0,1.0,1.0,0.0,1.3,1
226,362,0.0,0.0,0.0,1.0,0.11000000000000001,0
226,394,0.0,0.0,0.0,5.0,0.55,1
226,425,0.0,0.0,0.0,3.0,0.33,0
227,7,0.0,1.0,0.0,0.0,0.35,1
227,68,1.0,0.0,1.0,0.0,0.9500000000000001,1
227,75,0.0,1.0,0.0,0.0,0.35,1
227,119,1.0,0.0,0.0,0.0,0.15,0
227,133,0.0,0.0,0.0,1.0,0.11000000000000001,0
227,163,1.0,0.0,1.0,0.0,0.9500000000000001,1
227,171,1.0,1.0,1.0,0.0,1.3,1
227,213,1.0,0.0,1.0,0.0,0.9500000000000001,1
227,254,1.0,0.0,0.0,0.0,0.15,0
227,383,1.0,1.0,0.0,0.0,0.5,1
227,390,0.0,0.0,0.0,0.0,0.0,0
227,410,1.0,1.0,1.0,0.0,1.3,1
227,426,1.0,1.0,0.0,0.0,0.5,1
227,436,0.0,0.0,0.0,1.0,0.11000000000000001,0
227,459,1.0,1.0,0.0,0.0,0.5,1
227,462,1.0,1.0,0.0,0.0,0.5,1
227,465,0.0,0.0,0.0,5.0,0.55,1
227,478,1.0,0.0,0.0,0.0,0.15,0
227,488,1.0,1.0,0.0,0.0,0.5,1
228,24,0.0,0.0,0.0,2.0,0.22000000000000003,0
228,34,1.0,1.0,0.0,0.0,0.5,1
228,43,0.0,1.0,1.0,0.0,1.15,1
228,75,0.0,1.0,0.0,0.0,0.35,1
228,80,1.0,0.0,1.0,0.0,0.9500000000000001,1
228,124,1.0,1.0,1.0,0.0,1.3,1
228,233,0.0,0.0,0.0,2.0,0.22000000000000003,0
228,246,1.0,0.0,0.0,0.0,0.15,0
228,347,0.0,0.0,0.0,4.0,0.44000000000000006,1
228,349,1.0,1.0,0.0,0.0,0.5,1
228,439,0.0,1.0,0.0,0.0,0.35,1
228,468,1.0,0.0,0.0,0.0,0.15,0
228,491,0.0,1.0,0.0,0.0,0.35,1
228,498,1.0,0.0,0.0,0.0,0.15,0
229,38,1.0,1.0,0.0,0.0,0.5,1
229,54,1.0,0.0,0.0,0.0,0.15,0
229,81,1.0,0.0,0.0,0.0,0.15,0
229,85,0.0,0.0,0.0,2.0,0.22000000000000003,0
229,138,1.0,1.0,0.0,0.0,0.5,1
229,181,0.0,0.0,0.0,0.0,0.0,0
229,226,1.0,0.0,0.0,0.0,0.15,0
229,239,1.0,1.0,0.0,0.0,0.5,1
229,278,1.0,0.0,0.0,0.0,0.15,0
229,296,1.0,0.0,0.0,0.0,0.15,0
229,299,0.0,0.0,0.0,0.0,0.0,0
229,325,1.0,1.0,0.0,0.0,0.5,1
229,376,0.0,0.0,0.0,1.0,0.11000000000000001,0
229,387,0.0,0.0,0.0,4.0,0.44000000000000006,1
229,411,0.0,0.0,0.0,1.0,0.11000000000000001,0
229,432,0.0,0.0,0.0,5.0,0.55,1
229,460,1.0,1.0,0.0,0.0,0.5,1
230,3,1.0,1.0,0.0,0.0,0.5,1
230,53,0.0,0.0,0.0,3.0,0.33,0
230,69,1.0,0.0,0.0,0.0,0.15,0
230,121,1.0,0.0,1.0,0.0,0.9500000000000001,1
230,129,0.0,0.0,0.0,3.0,0.33,0
230,131,1.0,0.0,0.0,3.0,0.48,0
230,211,0.0,0.0,0.0,5.0,0.55,1
230,253,1.0,0.0,1.0,0.0,0.9500000000000001,1
230,254,1.0,0.0,0.0,4.0,0.5900000000000001,1
230,265,1.0,1.0,0.0,0.0,0.5,1
230,292,1.0,1.0,0.0,0.0,0.5,1
230,396,0.0,0.0,0.0,2.0,0.22000000000000003,0
230,401,0.0,0.0,0.0,2.0,0.22000000000000003,0
230,414,0.0,0.0,0.0,1.0,0.11000000000000001,0
230,450,0.0,0.0,0.0,0.0,0.0,0
231,95,1.0,0.0,0.0,0.0,0.15,0
231,104,1.0,0.0,1.0,0.0,0.9500000000000001,1
231,106,0.0,0.0,0.0,1.0,0.11000000000000001,0
231,110,1.0,1.0,0.0,0.0,0.5,1
231,142,1.0,1.0,0.0,0.0,0.5,1
231,149,0.0,0.0,0.0,1.0,0.11000000000000001,0
231,151,0.0,0.0,0.0,5.0,0.55,1
231,182,0.0,0.0,0.0,2.0,0.22000000000000003,0
231,209,0.0,0.0,0.0,2.0,0.22000000000000003,0
231,225,0.0,0.0,0.0,4.0,0.44000000000000006,1
231,277,1.0,0.0,0.0,0.0,0.15,0
231,304,1.0,0.0,0.0,0.0,0.15,0
231,323,0.0,1.0,0.0,0.0,0.35,1
231,325,1.0,0.0,0.0,0.0,0.15,0
231,374,1.0,0.0,0.0,0.0,0.15,0
231,377,1.0,1.0,0.0,0.0,0.5,1
231,397,1.0,1.0,0.0,0.0,0.5,1
231,487,0.0,0.0,0.0,0.0,0.0,0
232,12,0.0,1.0,0.0,0.0,0.35,1
232,25,0.0,0.0,0.0,4.0,0.44000000000000006,1
232,75,1.0,1.0,0.0,0.0,0.5,1
232,87,1.0,1.0,1.0,0.0,1.3,1
232,92,0.0,0.0,0.0,3.0,0.33,0
232,98,1.0,0.0,0.0,0.0,0.15,0
232,147,0.0,0.0,0.0,4.0,0.44000000000000006,1
232,190,1.0,0.0,0.0,0.0,0.15,0
232,223,0.0,0.0,0.0,3.0,0.33,0
232,250,1.0,1.0,1.0,0.0,1.3,1
232,282,0.0,1.0,1.0,0.0,1.15,1
232,300,0.0,1.0,0.0,0.0,0.35,1
232,302,0.0,0.0,0.0,4.0,0.44000000000000006,1
232,320,0.0,0.0,0.0,4.0,0.44000000000000006,1
232,364,1.0,0.0,0.0,0.0,0.15,0
232,420,0.0,0.0,0.0,1.0,0.11000000000000001,0
232,423,1.0,0.0,0.0,0.0,0.15,0
232,440,0.0,0.0,0.0,4.0,0.44000000000000006,1
232,446,0.0,0.0,0.0,5.0,0.55,1
232,468,0.0,0.0,0.0,5.0,0.55,1
232,483,0.0,0.0,0.0,5.0,0.55,1
233,56,0.0,0.0,1.0,0.0,0.8,1
233,69,0.0,0.0,0.0,3.0,0.33,0
233,102,1.0,0.0,0.0,0.0,0.15,0
233,133,0.0,1.0,0.0,0.0,0.35,1
233,190,0.0,0.0,1.0,0.0,0.8,1
233,207,0.0,0.0,0.0,3.0,0.33,0
233,210,1.0,0.0,1.0,0.0,0.9500000000000001,1
233,223,1.0,1.0,0.0,0.0,0.5,1
233,242,0.0,0.0,0.0,2.0,0.22000000000000003,0
233,245,1.0,0.0,1.0,0.0,0.9500000000000001,1
233,257,0.0,0.0,0.0,5.0,0.55,1
233,261,1.0,1.0,0.0,0.0,0.5,1
233,328,1.0,1.0,0.0,0.0,0.5,1
233,351,1.0,0.0,0.0,0.0,0.15,0
233,416,0.0,0.0,0.0,2.0,0.22000000000000003,0
233,433,1.0,1.0,0.0,0.0,0.5,1
233,445,0.0,0.0,0.0,2.0,0.22000000000000003,0
233,446,1.0,1.0,1.0,0.0,1.3,1
234,20,1.0,0.0,0.0,0.0,0.15,0
234,134,1.0,0.0,0.0,0.0,0.15,0
234,173,1.0,1.0,0.0,0.0,0.5,1
234,187,0.0,0.0,0.0,3.0,0.33,0
234,237,1.0,0.0,0.0,0.0,0.15,0
234,307,1.0,1.0,1.0,0.0,1.3,1
234,363,1.0,0.0,0.0,0.0,0.15,0
234,369,1.0,0.0,0.0,0.0,0.15,0
234,382,0.0,0.0,0.0,0.0,0.0,0
234,385,1.0,1.0,0.0,0.0,0.5,1
234,392,1.0,1.0,0.0,0.0,0.5,1
234,478,0.0,0.0,0.0,2.0,0.22000000000000003,0
235,10,0.0,1.0,0.0,0.0,0.35,1
235,27,1.0,0.0,0.0,0.0,0.15,0
235,40,1.0,1.0,0.0,0.0,0.5,1
235,46,1.0,1.0,1.0,0.0,1.3,1
235,66,0.0,0.0,0.0,0.0,0.0,0
235,114,0.0,0.0,0.0,0.0,0.0,0
235,130,1.0,0.0,0.0,0.0,0.15,0
235,151,1.0,1.0,0.0,0.0,0.5,1
235,188,1.0,1.0,0.0,0.0,0.5,1
235,259,0.0,1.0,1.0,0.0,1.15,1
235,306,0.0,0.0,1.0,0.0,0.8,1
235,315,1.0,1.0,1.0,4.0,1.7400000000000002,1
235,334,1.0,0.0,1.0,0.0,0.9500000000000001,1
235,339,0.0,0.0,1.0,0.0,0.8,1
235,392,0.0,0.0,0.0,4.0,0.44000000000000006,1
235,402,0.0,0.0,0.0,4.0,0.44000000000000006,1
235,418,1.0,1.0,1.0,0.0,1.3,1
235,438,1.0,0.0,0.0,0.0,0.15,0
235,440,0.0,0.0,0.0,3.0,0.33,0
235,451,1.0,0.0,0.0,0.0,0.15,0
235,456,0.0,0.0,0.0,1.0,0.11000000000000001,0
235,471,0.0,0.0,0.0,0.0,0.0,0
236,17,0.0,0.0,0.0,1.0,0.11000000000000001,0
236,71,1.0,0.0,0.0,0.0,0.15,0
236,97,1.0,1.0,0.0,0.0,0.5,1
236,99,0.0,0.0,0.0,5.0,0.55,1
236,100,1.0,1.0,0.0,0.0,0.5,1
236,112,0.0,0.0,1.0,0.0,0.8,1
236,129,0.0,0.0,0.0,5.0,0.55,1
236,134,0.0,0.0,0.0,5.0,0.55,1
236,139,1.0,0.0,1.0,0.0,0.9500000000000001,1
236,193,1.0,1.0,0.0,0.0,0.5,1
236,214,1.0,0.0,0.0,0.0,0.15,0
236,226,1.0,0.0,1.0,0.0,0.9500000000000001,1
236,279,1.0,1.0,1.0,0.0,1.3,1
236,290,0.0,0.0,0.0,2.0,0.22000000000000003,0
236,311,1.0,1.0,1.0,0.0,1.3,1
236,327,0.0,0.0,0.0,1.0,0.11000000000000001,0
236,337,1.0,0.0,1.0,0.0,0.9500000000000001,1
236,342,0.0,0.0,0.0,5.0,0.55,1
236,369,1.0,0.0,0.0,0.0,0.15,0
236,434,1.0,1.0,0.0,0.0,0.5,1
236,456,0.0,1.0,0.0,0.0,0.35,1
236,465,0.0,0.0,0.0,4.0,0.44000000000000006,1
237,97,0.0,0.0,0.0,0.0,0.0,0
237,150,0.0,0.0,0.0,1.0,0.11000000000000001,0
237,175,1.0,1.0,0.0,0.0,0.5,1
237,201,1.0,1.0,1.0,0.0,1.3,1
237,216,1.0,0.0,1.0,0.0,0.9500000000000001,1
237,241,1.0,0.0,0.0,0.0,0.15,0
237,260,1.0,0.0,0.0,0.0,0.15,0
237,324,1.0,0.0,1.0,0.0,0.9500000000000001,1
237,380,0.0,0.0,0.0,4.0,0.44000000000000006,1
237,402,1.0,0.0,0.0,0.0,0.15,0
238,6,0.0,1.0,0.0,0.0,0.35,1
238,11,1.0,0.0,0.0,0.0,0.15,0
238,46,0.0,0.0,0.0,1.0,0.11000000000000001,0
238,47,0.0,0.0,0.0,5.0,0.55,1
238,57,1.0,0.0,0.0,0.0,0.15,0
238,80,0.0,0.0,0.0,2.0,0.22000000000000003,0
238,114,1.0,1.0,1.0,0.0,1.3,1
238,265,1.0,0.0,1.0,0.0,0.9500000000000001,1
238,273,1.0,1.0,0.0,0.0,0.5,1
238,276,1.0,0.0,0.0,0.0,0.15,0
238,320,0.0,0.0,0.0,1.0,0.11000000000000001,0
238,323,0.0,0.0,0.0,1.0,0.11000000000000001,0
238,326,1.0,0.0,0.0,0.0,0.15,0
238,328,0.0,0.0,0.0,0.0,0.0,0
238,329,0.0,1.0,0.0,0.0,0.35,1
238,343,1.0,0.0,0.0,0.0,0.15,0
238,353,1.0,1.0,0.0,0.0,0.5,1
238,368,1.0,1.0,0.0,0.0,0.5,1
238,372,1.0,0.0,0.0,0.0,0.15,0
238,388,1.0,0.0,0.0,0.0,0.15,0
238,421,1.0,0.0,0.0,0.0,0.15,0
238,441,1.0,1.0,0.0,0.0,0.5,1
238,490,1.0,1.0,0.0,0.0,0.5,1
238,498,0.0,0.0,0.0,1.0,0.11000000000000001,0
239,34,1.0,0.0,0.0,0.0,0.15,0
239,116,1.0,1.0,0.0,0.0,0.5,1
239,131,0.0,0.0,0.0,1.0,0.11000000000000001,0
239,152,1.0,0.0,0.0,0.0,0.15,0
239,160,0.0,0.0,0.0,5.0,0.55,1
239,215,0.0,0.0,0.0,3.0,0.33,0
239,222,0.0,1.0,1.0,0.0,1.15,1
239,223,0.0,0.0,0.0,0.0,0.0,0
239,269,1.0,0.0,0.0,0.0,0.15,0
239,272,1.0,0.0,0.0,0.0,0.15,0
239,276,0.0,0.0,0.0,3.0,0.33,0
239,312,1.0,1.0,0.0,0.0,0.5,1
239,317,1.0,1.0,0.0,0.0,0.5,1
239,350,1.0,1.0,0.0,0.0,0.5,1
239,386,0.0,0.0,0.0,1.0,0.11000000000000001,0
239,420,1.0,0.0,1.0,0.0,0.9500000000000001,1
239,423,1.0,1.0,0.0,0.0,0.5,1
239,441,1.0,0.0,0.0,0.0,0.15,0
239,480,1.0,1.0,0.0,0.0,0.5,1
239,491,0.0,0.0,0.0,2.0,0.22000000000000003,0
240,27,1.0,1.0,0.0,0.0,0.5,1
240,68,1.0,1.0,1.0,0.0,1.3,1
240,95,0.0,0.0,0.0,3.0,0.33,0
240,107,1.0,0.0,0.0,0.0,0.15,0
240,109,1.0,0.0,0.0,0.0,0.15,0
240,121,0.0,0.0,0.0,5.0,0.55,1
240,147,1.0,1.0,0.0,0.0,0.5,1
240,150,1.0,1.0,0.0,0.0,0.5,1
240,153,0.0,0.0,0.0,4.0,0.44000000000000006,1
240,171,1.0,1.0,0.0,0.0,0.5,1
240,203,1.0,1.0,0.0,0.0,0.5,1
240,245,1.0,0.0,0.0,0.0,0.15,0
240,284,0.0,1.0,0.0,0.0,0.35,1
240,364,0.0,0.0,0.0,3.0,0.33,0
240,407,0.0,1.0,0.0,0.0,0.35,1
