user_id,rank,product_id,category,price,hybrid_score,latent_score,category_score,price_score,popularity_score,reason,hybrid_score_display
64,7,279,Books,655.0,0.7192145498403388,0.9037226019215714,0.10344827586206896,0.6984076034426059,0.7455138661911085,إشارة سلوكية/تقييمية قوية,0.719
64,8,415,Sports,1550.0,0.7190959158629292,0.847859682539159,0.25862068965517243,0.8481982729507342,0.6204458944741466,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.719
64,9,298,Toys,356.0,0.6997369341038402,0.908348947847328,0.16810344827586207,0.5469385051650737,0.5883632408597953,إشارة سلوكية/تقييمية قوية,0.7
64,10,447,Sports,1529.0,0.6757167380829633,0.8099568662313689,0.25862068965517243,0.8588365708230693,0.4013050570744261,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.676
65,1,343,Electronics,1504.0,0.6870634992351654,0.8251086355689118,0.11382978723404255,0.6711300092696055,0.9097335507933806,إشارة سلوكية/تقييمية قوية,0.687
65,2,315,Books,1540.0,0.6680084240172253,0.8370883186614269,0.1702127659574468,0.6528929272027455,0.5676998368369929,إشارة سلوكية/تقييمية قوية,0.668
65,3,357,Home Appliances,801.0,0.6381588299822145,0.6966467016888589,0.2127659574468085,0.9727403048136549,0.6514410005083502,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.638
65,4,245,Clothes,841.0,0.5762643120828498,0.6636886051632939,0.0,0.9930037293323883,0.588907014649869,ملاءمة جيدة مع نمط السعر,0.576
65,5,83,Books,352.0,0.5681121084922711,0.6644419112172162,0.1702127659574468,0.7452833645908725,0.4937466013869632,توازن جيد بين التفضيلات والانتشار,0.568
65,6,375,Home Appliances,334.0,0.5662699815160553,0.6174405070855934,0.2127659574468085,0.7361648235574425,0.6916802609738075,تطابق قوي مع الفئات المفضلة,0.566
65,7,483,Perfumes,563.0,0.5656927105076635,0.5858451925333159,0.2127659574468085,0.8521729289271912,0.7362697117598549,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.566
65,8,50,Toys,1594.0,0.5641993826589767,0.6740529725322396,0.20744680851063832,0.6255373041024553,0.47362697115423447,تطابق قوي مع الفئات المفضلة,0.564
65,9,423,Toys,917.0,0.556164576283782,0.5291734348591389,0.20744680851063832,0.9684957640820182,0.8510059814654156,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.556
65,10,259,Perfumes,55.0,0.5486395055323972,0.6454157554187415,0.2127659574468085,0.594827437539277,0.5171288743601343,تطابق قوي مع الفئات المفضلة,0.549
66,1,145,Toys,1020.0,0.7691803001493739,0.9397296546569344,0.06693440428380187,0.9392253241266624,0.8058727568892946,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.769
66,2,25,Toys,1473.0,0.7462755533416464,0.9584871591844449,0.06693440428380187,0.8312913931986818,0.5938009787605328,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.746
66,3,423,Toys,917.0,0.7338669743449363,0.883787571180666,0.06693440428380187,0.8870470059909239,0.8510059814654156,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.734
66,4,357,Home Appliances,801.0,0.7271304965912093,0.8601440057626619,0.2583668005354752,0.828283074886597,0.6514410005083502,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.727
66,5,400,Toys,834.0,0.7182749251698184,0.8498969300285312,0.06693440428380187,0.845000400114552,0.9488852636786904,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.718
66,6,375,Home Appliances,334.0,0.7014369477758323,0.8579299772440333,0.2583668005354752,0.5917075936303845,0.6916802609738075,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.701
66,7,257,Home Appliances,927.0,0.669685299777842,0.7572097349751703,0.2583668005354752,0.8921128621206071,0.6179989124188147,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.67
66,8,262,Electronics,1006.0,0.6482448710500638,0.7388181537124234,0.17402945113788487,0.9321331255451056,0.6177270255237778,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.648
66,9,236,Perfumes,537.0,0.6314171766828739,0.764653408954858,0.2074966532797858,0.6945444730629565,0.5193039695204293,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.631
66,10,90,Sports,418.0,0.6254968634268353,0.793839470206002,0.12717536813922356,0.6342607851197246,0.5019032082380693,إشارة سلوكية/تقييمية قوية,0.625
67,1,487,Home Appliances,313.0,0.5279159450872498,0.5584943438789993,0.283596837944664,0.5266382938679508,0.7857531266565659,تطابق قوي مع الفئات المفضلة,0.528
67,2,444,Sports,1615.0,0.5076092365167049,0.5414086965896013,0.16106719367588931,0.8137872380472769,0.5611745513561078,ملاءمة جيدة مع نمط السعر,0.508
67,3,400,Toys,834.0,0.497262465942262,0.473971803571983,0.1284584980237154,0.7905693982244534,0.9488852636786904,ملاءمة جيدة مع نمط السعر,0.497
67,4,296,Electronics,1315.0,0.49336537457503815,0.5132496095281182,0.04940711462450592,0.9657629219377775,0.6063077759322291,ملاءمة جيدة مع نمط السعر,0.493
67,5,190,Home Appliances,887.0,0.4911757656217342,0.45958682916048627,0.283596837944664,0.8174184357117751,0.6628602500998988,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.491
67,6,222,Perfumes,1193.0,0.4908866865109802,0.4594092297674363,0.22727272727272724,0.9724336332800857,0.5764002174781728,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.491
67,7,186,Sports,1100.0,0.48416831355826045,0.4612735092559656,0.16106719367588931,0.9253211712740305,0.6737357259013738,ملاءمة جيدة مع نمط السعر,0.484
67,8,108,Perfumes,804.0,0.4805207115089394,0.4866201874936596,0.22727272727272724,0.7753718298354033,0.5459488852340431,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.481
67,9,142,Toys,1518.0,0.47193072199523667,0.48652143074018095,0.1284584980237154,0.8629260425052054,0.5334420880623468,ملاءمة جيدة مع نمط السعر,0.472
67,10,415,Sports,1550.0,0.4638068538529542,0.4519405553284221,0.16106719367588931,0.8467153028902188,0.6204458944741466,ملاءمة جيدة مع نمط السعر,0.464
68,1,431,Toys,102.0,0.6199217893645249,0.7521249100221851,0.16152716593245228,0.5740113397815434,0.7069059270958725,إشارة سلوكية/تقييمية قوية,0.62
68,2,423,Toys,917.0,0.6197799178870314,0.6452983269176,0.16152716593245228,0.9868786143507365,0.8510059814654156,ملاءمة جيدة مع نمط السعر,0.62
68,3,429,Books,749.0,0.6091341793652165,0.6970305151477333,0.02202643171806167,0.9017722313720562,0.7873844480267871,ملاءمة جيدة مع نمط السعر,0.609
68,4,135,Clothes,1158.0,0.5702447035064448,0.6024537356149365,0.16886930983847281,0.8910342529238947,0.7145187601569049,ملاءمة جيدة مع نمط السعر,0.57
68,5,91,Home Appliances,72.0,0.5681407963632376,0.6900573303200256,0.16005873715124816,0.5588137713924934,0.5823817291689841,توازن جيد بين التفضيلات والانتشار,0.568
68,6,386,Clothes,1063.0,0.5532451755589856,0.5993882139191715,0.16886930983847281,0.9391598861558865,0.505165850978512,ملاءمة جيدة مع نمط السعر,0.553
68,7,153,Clothes,1120.0,0.5495882705793931,0.5944463710587297,0.16886930983847281,0.9102845062166914,0.532898314272273,ملاءمة جيدة مع نمط السعر,0.55
68,8,450,Electronics,1482.0,0.54205852701681,0.609586397476304,0.1776798825256975,0.7269005143221542,0.5709624795774355,توازن جيد بين التفضيلات والانتشار,0.542
68,9,48,Toys,58.0,0.5366645977126974,0.6564288164251634,0.16152716593245228,0.5517215728109367,0.4752582925244558,توازن جيد بين التفضيلات والانتشار,0.537
68,10,469,Perfumes,110.0,0.5213821604627605,0.591395557013871,0.23641703377386197,0.5780640246852902,0.5462207721290798,تطابق قوي مع الفئات المفضلة,0.521
69,1,116,Toys,491.0,0.7159901138021652,0.9098241645654419,0.06937561942517345,0.7628290672700705,0.6606851549396039,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.716
69,2,314,Clothes,1390.0,0.661024366271878,0.8121281680786733,0.13082259663032705,0.7817504666713962,0.5638934203064766,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.661
69,3,404,Sports,1627.0,0.6582058102013898,0.8533603373911501,0.014866204162537165,0.6616896763979009,0.641109298496949,إشارة سلوكية/تقييمية قوية,0.658
69,4,345,Electronics,553.0,0.655053706058051,0.7139087029720924,0.3617443012884044,0.7942373752741073,0.6628602500998988,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.655
69,5,119,Sports,1079.0,0.6514234675206176,0.7906129531674202,0.014866204162537165,0.9392985923045485,0.6166394779436303,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.651
69,6,429,Books,749.0,0.6305392395224765,0.6413587922274837,0.33201189296333006,0.8935281554159009,0.7873844480267871,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.631
69,7,350,Sports,1130.0,0.5915254246605467,0.6885184798552377,0.014866204162537165,0.9134627260431634,0.6612289287296776,ملاءمة جيدة مع نمط السعر,0.592
69,8,132,Clothes,1631.0,0.5808685084113381,0.6913519906679404,0.13082259663032705,0.6596633339460275,0.6334964654359164,توازن جيد بين التفضيلات والانتشار,0.581
69,9,260,Clothes,500.0,0.5625771804930487,0.6307116916931389,0.13082259663032705,0.7673883377867855,0.6851549754929225,ملاءمة جيدة مع نمط السعر,0.563
69,10,271,Books,1026.0,0.5570010754345699,0.5546609950859464,0.33201189296333006,0.9661476297918702,0.48504622074578324,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.557
70,1,329,Clothes,673.0,0.6195401011221517,0.682563840097818,0.220873786407767,0.7960833062827486,0.7471451875613297,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.62
70,2,343,Electronics,1504.0,0.61462939993314,0.6535499056649228,0.2087378640776699,0.7829440493405649,0.9097335507933806,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.615
70,3,427,Electronics,1888.0,0.6051229222745089,0.717032069705321,0.2087378640776699,0.5884151739607243,0.6672104404204888,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.605
70,4,357,Home Appliances,801.0,0.6031894957476085,0.72455707321275,0.0,0.8609262647426955,0.6514410005083502,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.603
70,5,450,Electronics,1482.0,0.5793489835116191,0.6489820801346512,0.2087378640776699,0.7940889328258683,0.5709624795774355,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.579
70,6,234,Clothes,1298.0,0.5661007284687205,0.6294508642202576,0.220873786407767,0.887300685612042,0.42196846109722846,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.566
70,7,408,Toys,288.0,0.5575205121399011,0.6774105657829917,0.06067961165048544,0.6010478452899397,0.6802610113822587,توازن جيد بين التفضيلات والانتشار,0.558
70,8,19,Perfumes,1186.0,0.5466376765759255,0.5863086122956607,0.07281553398058252,0.9440382742644955,0.6846112017028488,ملاءمة جيدة مع نمط السعر,0.547
70,9,265,Sports,693.0,0.5423643009538336,0.5775028919823298,0.1941747572815534,0.8062150185421153,0.6416530722870226,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.542
70,10,307,Books,661.0,0.5415245837646887,0.5375937149569485,0.24271844660194175,0.7900042789271287,0.804785209309147,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.542
71,1,400,Toys,834.0,0.6369399814376902,0.7078033791859216,0.10416666666666666,0.8218285629855682,0.9488852636786904,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.637
71,2,7,Perfumes,1097.0,0.6349271448698988,0.6908514032128691,0.23437499999999997,0.9550605791962403,0.6362153343862852,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.635
71,3,226,Home Appliances,995.0,0.6324582418866134,0.7178993734379924,0.190625,0.9033888466734701,0.5899945622300166,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.632
71,4,279,Books,655.0,0.6064022702764991,0.6995631917761331,0.13541666666666666,0.7311497382642362,0.7455138661911085,توازن جيد بين التفضيلات والانتشار,0.606
71,5,357,Home Appliances,801.0,0.5934220485464929,0.6622534999412405,0.190625,0.8051112377576132,0.6514410005083502,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.593
71,6,431,Toys,102.0,0.5924035097392136,0.7480699495241614,0.10416666666666666,0.4510078942927469,0.7069059270958725,إشارة سلوكية/تقييمية قوية,0.592
71,7,395,Perfumes,1073.0,0.5882215171498341,0.6206061522940431,0.23437499999999997,0.9429025244850002,0.6052202283520816,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.588
71,8,490,Clothes,879.0,0.5823944143186546,0.631073218300234,0.10937499999999999,0.8446249155691432,0.8270799347021707,ملاءمة جيدة مع نمط السعر,0.582
71,9,262,Electronics,1006.0,0.5585438259857193,0.6236596147056781,0.07499999999999998,0.9089612884161218,0.6177270255237778,ملاءمة جيدة مع نمط السعر,0.559
71,10,212,Sports,1024.0,0.5569804588008511,0.6411885032402839,0.15104166666666666,0.9180798294495518,0.34910277322734623,ملاءمة جيدة مع نمط السعر,0.557
72,1,210,Electronics,918.0,0.856831397348947,0.9999999938638575,0.25888888888888884,0.9829415737926462,0.9227841217551503,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.857
72,2,279,Books,655.0,0.769129418982389,0.9441981052727938,0.1222222222222222,0.8838264099966816,0.7455138661911085,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.769
72,3,226,Home Appliances,995.0,0.7318984905465665,0.8957114942204581,0.1233333333333333,0.9439344815940844,0.5899945622300166,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.732
72,4,400,Toys,834.0,0.7163883795926262,0.7975987084309927,0.14444444444444443,0.9745052347180135,0.9488852636786904,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.716
72,5,122,Toys,532.0,0.7128509234689261,0.8235695247582854,0.14444444444444443,0.8215163796015764,0.941272430617658,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.713
72,6,20,Home Appliances,34.0,0.7038060403296904,0.8983635521406916,0.1233333333333333,0.5692367443433455,0.7427949972407398,إشارة سلوكية/تقييمية قوية,0.704
72,7,439,Clothes,756.0,0.6749145453453274,0.7895668951591553,0.12333333333333332,0.9349915569064834,0.6677542142105625,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.675
72,8,343,Electronics,1504.0,0.6658286757236527,0.7432090534885508,0.25888888888888884,0.6860824045932019,0.9097335507933806,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.666
72,9,110,Perfumes,90.0,0.6462875604539184,0.8457130989720949,0.11444444444444442,0.5976055386695722,0.4654703643031283,إشارة سلوكية/تقييمية قوية,0.646
72,10,7,Perfumes,1097.0,0.6414611614119983,0.7502801634746867,0.11444444444444442,0.8922627490713143,0.6362153343862852,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.641
73,1,489,Sports,818.0,0.6224943136517259,0.7318960075707205,0.13779527559055116,0.8740257201892955,0.5367047308027892,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.622
73,2,398,Clothes,1229.0,0.6141691672095394,0.6637239838191458,0.2086614173228346,0.9177675928807187,0.6824361065425539,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.614
73,3,257,Home Appliances,927.0,0.5797542158753181,0.6289833004714319,0.1614173228346457,0.929243552002844,0.6179989124188147,ملاءمة جيدة مع نمط السعر,0.58
73,4,337,Clothes,721.0,0.5655877914201645,0.6106659429963239,0.2086614173228346,0.824886915731367,0.6264274061649577,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.566
73,5,47,Electronics,1276.0,0.5442368523208602,0.5905259684246985,0.15433070866141732,0.893958069071207,0.5486677541844118,ملاءمة جيدة مع نمط السعر,0.544
73,6,133,Toys,695.0,0.5407986146100534,0.5720217445223311,0.18346456692913385,0.8117156897941903,0.6715606307410787,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.541
73,7,19,Perfumes,1186.0,0.5146687579718454,0.536871603692987,0.06299212598425197,0.9395507742383572,0.6846112017028488,ملاءمة جيدة مع نمط السعر,0.515
73,8,250,Home Appliances,1181.0,0.5140053437097656,0.5012909493024988,0.1614173228346457,0.9420837023031988,0.7112561174164624,ملاءمة جيدة مع نمط السعر,0.514
73,9,358,Home Appliances,383.0,0.5125637211279861,0.5572071925056448,0.1614173228346457,0.6536609785480698,0.7074497008859462,توازن جيد بين التفضيلات والانتشار,0.513
73,10,381,Perfumes,175.0,0.5057007341351069,0.608786569612131,0.06299212598425197,0.5482911710506561,0.6329526916458427,توازن جيد بين التفضيلات والانتشار,0.506
74,1,186,Sports,1100.0,0.5569488670723843,0.5841254185692605,0.12581547064305684,0.9704438218745044,0.6737357259013738,ملاءمة جيدة مع نمط السعر,0.557
74,2,358,Home Appliances,383.0,0.5477925338078096,0.6618124141399184,0.0,0.6663342936271994,0.7074497008859462,توازن جيد بين التفضيلات والانتشار,0.548
74,3,441,Electronics,94.0,0.5453065039688338,0.6280246691014127,0.2870456663560112,0.5199310514793505,0.5443175638638218,تطابق قوي مع الفئات المفضلة,0.545
74,4,457,Clothes,1143.0,0.5398445703352296,0.5681337809679481,0.15843429636533085,0.948660640516866,0.5660685154667717,ملاءمة جيدة مع نمط السعر,0.54
74,5,7,Perfumes,1097.0,0.5364277101241303,0.5843911108859969,0.03075489282385834,0.9719635787134094,0.6362153343862852,ملاءمة جيدة مع نمط السعر,0.536
74,6,180,Toys,1492.0,0.5330606349929542,0.6227650937524701,0.1211556383970177,0.7718622615909171,0.4497009243909897,ملاءمة جيدة مع نمط السعر,0.533
74,7,429,Books,749.0,0.5285179751375475,0.4962454143389753,0.2767940354147251,0.85174462797361,0.7873844480267871,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.529
74,8,146,Books,566.0,0.5252962573044145,0.5658787632543854,0.2767940354147251,0.7590394608004046,0.448613376810842,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.525
74,9,119,Sports,1079.0,0.520766212997395,0.5312093768627684,0.12581547064305684,0.9810821197468395,0.6166394779436303,ملاءمة جيدة مع نمط السعر,0.521
74,10,222,Perfumes,1193.0,0.5088364383657809,0.5581012878757585,0.03075489282385834,0.9233313598684493,0.5764002174781728,ملاءمة جيدة مع نمط السعر,0.509
75,1,400,Toys,834.0,0.8382843328376142,0.9999999959144694,0.1487279843444227,0.9718730978255625,0.9488852636786904,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.838
75,2,122,Toys,532.0,0.7419644102970504,0.8713333682136558,0.1487279843444227,0.8188842427091253,0.941272430617658,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.742
75,3,401,Toys,1728.0,0.7189284875774363,0.8901882620977971,0.1487279843444227,0.5752393641807461,0.8901576943507253,إشارة سلوكية/تقييمية قوية,0.719
75,4,314,Clothes,1390.0,0.702313628824978,0.8720615077373117,0.18395303326810175,0.7464653013640432,0.5638934203064766,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.702
75,5,190,Home Appliances,887.0,0.6953856766804224,0.8194007849517448,0.09784735812133072,0.9987221353128842,0.6628602500998988,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.695
75,6,102,Home Appliances,953.0,0.6861126763597358,0.8093059079484926,0.09784735812133072,0.9678432142312057,0.6677542142105625,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.686
75,7,222,Perfumes,1193.0,0.6779381654676282,0.8645777061092572,0.0,0.8462626671188053,0.5764002174781728,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.678
75,8,186,Sports,1100.0,0.6726726371594562,0.7479649676353081,0.273972602739726,0.8933751291248604,0.6737357259013738,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.673
75,9,193,Toys,1246.0,0.6673674183491716,0.7860508838013628,0.1487279843444227,0.8194136296314835,0.7063621533057987,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.667
75,10,307,Books,661.0,0.6356515672807221,0.7058780524438254,0.14187866927592954,0.8842337867820405,0.804785209309147,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.636
76,1,282,Home Appliances,339.0,0.7816414344423532,0.9147601349484099,0.32,0.7760824045931564,0.8205546492212858,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.782
76,2,145,Toys,1020.0,0.6433640099175009,0.7621746651192043,0.0,0.8789327929754074,0.8058727568892946,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.643
76,3,265,Sports,693.0,0.6127364532840418,0.6192025011087764,0.3466666666666667,0.955413711583947,0.6416530722870226,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.613
76,4,491,Electronics,595.0,0.6080714268595233,0.6987116193684781,0.0,0.9057683215130502,0.8015225665687046,ملاءمة جيدة مع نمط السعر,0.608
76,5,250,Home Appliances,1181.0,0.6079848947919609,0.6392909698930236,0.32,0.7973725092875055,0.7112561174164624,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.608
76,6,483,Perfumes,563.0,0.6015127739068095,0.6618981548384273,0.13333333333333333,0.8895575818980634,0.7362697117598549,ملاءمة جيدة مع نمط السعر,0.602
76,7,358,Home Appliances,383.0,0.5886597294785824,0.607516831337227,0.32,0.7983721715637632,0.7074497008859462,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.589
76,8,260,Clothes,500.0,0.5813352551977874,0.6571710584246137,0.08666666666666667,0.8576426882810584,0.6851549754929225,ملاءمة جيدة مع نمط السعر,0.581
76,9,186,Sports,1100.0,0.5621598789851814,0.5529626552041519,0.3466666666666667,0.8384059439379407,0.6737357259013738,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.562
76,10,303,Home Appliances,1951.0,0.5594855580903789,0.6353853788740295,0.32,0.4073015873018876,0.7177814028973474,تطابق قوي مع الفئات المفضلة,0.559
77,1,423,Toys,917.0,0.8139468037689783,0.999999986510197,0.05929919137466307,0.9847696605739924,0.8510059814654156,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.814
77,2,210,Electronics,918.0,0.8017176718783113,0.9184302482141627,0.22371967654986522,0.984263074961024,0.9227841217551503,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.802
77,3,260,Clothes,500.0,0.7488061911649004,0.9342069787565312,0.1293800539083558,0.8039841388182118,0.6851549754929225,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.749
77,4,116,Toys,491.0,0.7364390825064877,0.9396095472815138,0.05929919137466307,0.7994248683014968,0.6606851549396039,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.736
77,5,146,Books,566.0,0.6969211794324167,0.8505494914252492,0.22911051212938002,0.837418789274122,0.448613376810842,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.697
77,6,48,Toys,58.0,0.6892530572251685,0.9357409629648975,0.05929919137466307,0.5800732978862078,0.4752582925244558,إشارة سلوكية/تقييمية قوية,0.689
77,7,455,Sports,1006.0,0.6825318312547002,0.7742128984289239,0.22911051212938002,0.9396835410198106,0.6400217509168015,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.683
77,8,186,Sports,1100.0,0.654788188272295,0.7318783071512914,0.22911051212938002,0.8920644934007871,0.6737357259013738,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.655
77,9,96,Toys,998.0,0.6439791697066126,0.7513003121549183,0.05929919137466307,0.9437362259235572,0.6927678085539549,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.644
77,10,439,Clothes,756.0,0.6265716534295136,0.7074456926939677,0.1293800539083558,0.9336700557381057,0.6677542142105625,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.627
78,1,401,Toys,1728.0,0.7813554923830169,0.9977471111329117,0.1591289782244556,0.5420686682316287,0.8901576943507253,إشارة سلوكية/تقييمية قوية,0.781
78,2,210,Electronics,918.0,0.7116651376897694,0.8091672896603134,0.10887772194304857,0.95240301473598,0.9227841217551503,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.712
78,3,456,Home Appliances,552.0,0.6891828566332623,0.7656283261666883,0.20435510887772193,0.8621866509176093,0.8955954322514629,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.689
78,4,375,Home Appliances,334.0,0.6648333664136199,0.7811188370723129,0.20435510887772193,0.7517509872905123,0.6916802609738075,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.665
78,5,260,Clothes,500.0,0.6518616426339217,0.7035671976439557,0.338358458961474,0.8358441990432559,0.6851549754929225,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.652
78,6,270,Electronics,547.0,0.63537776486261,0.7465204119195884,0.10887772194304857,0.8596537228527676,0.6470908101877602,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.635
78,7,307,Books,661.0,0.6346913812243512,0.6834232843448393,0.18927973199329984,0.9174044827311578,0.804785209309147,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.635
78,8,135,Clothes,1158.0,0.6241996351715318,0.6535742340465774,0.338358458961474,0.8308224676235796,0.7145187601569049,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.624
78,9,122,Toys,532.0,0.6103249239101209,0.6421797868816068,0.1591289782244556,0.8520549386582426,0.941272430617658,ملاءمة جيدة مع نمط السعر,0.61
78,10,455,Sports,1006.0,0.6091066019369198,0.7269426819164461,0.0,0.9078234807947666,0.6400217509168015,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.609
79,1,400,Toys,834.0,0.7712092536583287,0.9384936564674773,0.13884785819793205,0.735265991119546,0.9488852636786904,إشارة سلوكية/تقييمية قوية,0.771
79,2,257,Home Appliances,927.0,0.7469866531525303,0.9788552739576204,0.022156573116691284,0.7823784531256013,0.6179989124188147,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.747
